"models","params","target","forecast_date"
"COVIDhub-baseline",0,"1 wk ahead cum death","2021-04-19"
"RobertWalraven-ESG",0,"1 wk ahead cum death","2021-04-19"
"CU-select",0,"1 wk ahead cum death","2021-04-19"
"JHUAPL-Bucky",0,"1 wk ahead cum death","2021-04-19"
"Covid19Sim-Simulator",0,"1 wk ahead cum death","2021-04-19"
"JHU_CSSE-DECOM",0.28383106678796,"1 wk ahead inc case","2021-04-19"
"Microsoft-DeepSTIA",0.377977954456806,"1 wk ahead inc case","2021-04-19"
"LNQ-ens1",-0.0897022675045846,"1 wk ahead inc case","2021-04-19"
"COVIDhub-baseline",0.0548465099242583,"1 wk ahead inc case","2021-04-19"
"Karlen-pypm",0.226408459799216,"1 wk ahead inc case","2021-04-19"
"USC-SI_kJalpha",0.13758937061443,"1 wk ahead inc case","2021-04-19"
"CEID-Walk",0,"1 wk ahead inc case","2021-04-19"
"IEM_MED-CovidProject",0,"1 wk ahead inc case","2021-04-19"
"UVA-Ensemble",0,"1 wk ahead inc case","2021-04-19"
"LANL-GrowthRate",0,"1 wk ahead inc case","2021-04-19"
"CU-select",0,"1 wk ahead inc case","2021-04-19"
"Covid19Sim-Simulator",0,"1 wk ahead inc case","2021-04-19"
"MOBS-GLEAM_COVID",0,"1 wk ahead inc case","2021-04-19"
"RobertWalraven-ESG",0,"1 wk ahead inc case","2021-04-19"
"BPagano-RtDriven",0,"1 wk ahead inc case","2021-04-19"
"JHUAPL-Bucky",0,"1 wk ahead inc case","2021-04-19"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc case","2021-04-19"
"UMass-MechBayes",0.166877286471251,"4 wk ahead inc death","2021-04-26"
"CU-select",0.270847514210753,"4 wk ahead inc death","2021-04-26"
"MOBS-GLEAM_COVID",0.283934642634472,"4 wk ahead inc death","2021-04-26"
"Karlen-pypm",0.122604734458262,"4 wk ahead inc death","2021-04-26"
"RobertWalraven-ESG",0,"4 wk ahead inc death","2021-04-26"
"USC-SI_kJalpha",0,"4 wk ahead inc death","2021-04-26"
"LNQ-ens1",0,"4 wk ahead inc death","2021-04-26"
"Microsoft-DeepSTIA",0,"4 wk ahead inc death","2021-04-26"
"SteveMcConnell-CovidComplete",0,"4 wk ahead inc death","2021-04-26"
"UCSD_NEU-DeepGLEAM",0,"4 wk ahead inc death","2021-04-26"
"UA-EpiCovDA",0,"4 wk ahead inc death","2021-04-26"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc death","2021-04-26"
"LANL-GrowthRate",0,"4 wk ahead inc death","2021-04-26"
"JHUAPL-Bucky",0,"4 wk ahead inc death","2021-04-26"
"BPagano-RtDriven",0,"4 wk ahead inc death","2021-04-26"
"epiforecasts-ensemble1",0,"4 wk ahead inc death","2021-04-26"
"Covid19Sim-Simulator",0,"4 wk ahead inc death","2021-04-26"
"CEID-Walk",0,"4 wk ahead inc death","2021-04-26"
"DDS-NBDS",0,"4 wk ahead inc death","2021-04-26"
"COVIDhub-baseline",0,"4 wk ahead inc death","2021-04-26"
"MIT_CritData-GBCF",0,"4 wk ahead inc death","2021-04-26"
"UMass-MechBayes",0.41431138818113,"4 wk ahead cum death","2021-04-26"
"RobertWalraven-ESG",0.120214011113279,"4 wk ahead cum death","2021-04-26"
"MOBS-GLEAM_COVID",0.163191452431986,"4 wk ahead cum death","2021-04-26"
"Karlen-pypm",0.172604784110311,"4 wk ahead cum death","2021-04-26"
"Microsoft-DeepSTIA",0.127621772937385,"4 wk ahead cum death","2021-04-26"
"SteveMcConnell-CovidComplete",0,"4 wk ahead cum death","2021-04-26"
"LNQ-ens1",0,"4 wk ahead cum death","2021-04-26"
"USC-SI_kJalpha",0,"4 wk ahead cum death","2021-04-26"
"BPagano-RtDriven",0,"4 wk ahead cum death","2021-04-26"
"CU-select",0,"4 wk ahead cum death","2021-04-26"
"UCSD_NEU-DeepGLEAM",0,"4 wk ahead cum death","2021-04-26"
"UA-EpiCovDA",0,"4 wk ahead cum death","2021-04-26"
"LANL-GrowthRate",0,"4 wk ahead cum death","2021-04-26"
"CovidAnalytics-DELPHI",0,"4 wk ahead cum death","2021-04-26"
"epiforecasts-ensemble1",0,"4 wk ahead cum death","2021-04-26"
"MIT_CritData-GBCF",0,"4 wk ahead cum death","2021-04-26"
"CEID-Walk",0,"4 wk ahead cum death","2021-04-26"
"JHUAPL-Bucky",0,"4 wk ahead cum death","2021-04-26"
"DDS-NBDS",0,"4 wk ahead cum death","2021-04-26"
"COVIDhub-baseline",0,"4 wk ahead cum death","2021-04-26"
"Covid19Sim-Simulator",0,"4 wk ahead cum death","2021-04-26"
"LNQ-ens1",0.138060972300985,"4 wk ahead inc case","2021-04-26"
"LANL-GrowthRate",0.0404989949797923,"4 wk ahead inc case","2021-04-26"
"CU-select",0.460254370741373,"4 wk ahead inc case","2021-04-26"
"COVIDhub-baseline",0.0523854510462788,"4 wk ahead inc case","2021-04-26"
"CEID-Walk",0.114654291451051,"4 wk ahead inc case","2021-04-26"
"JHU_CSSE-DECOM",0.0953401359370327,"4 wk ahead inc case","2021-04-26"
"USC-SI_kJalpha",0.248512442331245,"4 wk ahead inc case","2021-04-26"
"Microsoft-DeepSTIA",0,"4 wk ahead inc case","2021-04-26"
"IEM_MED-CovidProject",0,"4 wk ahead inc case","2021-04-26"
"MOBS-GLEAM_COVID",0,"4 wk ahead inc case","2021-04-26"
"UVA-Ensemble",0,"4 wk ahead inc case","2021-04-26"
"RobertWalraven-ESG",0,"4 wk ahead inc case","2021-04-26"
"Covid19Sim-Simulator",0,"4 wk ahead inc case","2021-04-26"
"BPagano-RtDriven",0,"4 wk ahead inc case","2021-04-26"
"Karlen-pypm",0,"4 wk ahead inc case","2021-04-26"
"JHUAPL-Bucky",0,"4 wk ahead inc case","2021-04-26"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc case","2021-04-26"
"UMass-MechBayes",0.523009998777746,"3 wk ahead inc death","2021-04-26"
"RobertWalraven-ESG",0.0690976568780827,"3 wk ahead inc death","2021-04-26"
"LNQ-ens1",-0.146642037130816,"3 wk ahead inc death","2021-04-26"
"Microsoft-DeepSTIA",0.15022609444855,"3 wk ahead inc death","2021-04-26"
"MOBS-GLEAM_COVID",0.280564655726787,"3 wk ahead inc death","2021-04-26"
"LANL-GrowthRate",0,"3 wk ahead inc death","2021-04-26"
"Karlen-pypm",0,"3 wk ahead inc death","2021-04-26"
"USC-SI_kJalpha",0,"3 wk ahead inc death","2021-04-26"
"CU-select",0,"3 wk ahead inc death","2021-04-26"
"IHME-CurveFit",0,"3 wk ahead inc death","2021-04-26"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc death","2021-04-26"
"UCSD_NEU-DeepGLEAM",0,"3 wk ahead inc death","2021-04-26"
"UA-EpiCovDA",0,"3 wk ahead inc death","2021-04-26"
"SteveMcConnell-CovidComplete",0,"3 wk ahead inc death","2021-04-26"
"epiforecasts-ensemble1",0,"3 wk ahead inc death","2021-04-26"
"CEID-Walk",0,"3 wk ahead inc death","2021-04-26"
"BPagano-RtDriven",0,"3 wk ahead inc death","2021-04-26"
"JHUAPL-Bucky",0,"3 wk ahead inc death","2021-04-26"
"COVIDhub-baseline",0,"3 wk ahead inc death","2021-04-26"
"DDS-NBDS",0,"3 wk ahead inc death","2021-04-26"
"Covid19Sim-Simulator",0,"3 wk ahead inc death","2021-04-26"
"MIT_CritData-GBCF",0,"3 wk ahead inc death","2021-04-26"
"UMass-MechBayes",0.281592577592954,"3 wk ahead cum death","2021-04-26"
"Karlen-pypm",0.357095092407255,"3 wk ahead cum death","2021-04-26"
"MOBS-GLEAM_COVID",0.254823053634151,"3 wk ahead cum death","2021-04-26"
"Microsoft-DeepSTIA",0.104928619113711,"3 wk ahead cum death","2021-04-26"
"RobertWalraven-ESG",0,"3 wk ahead cum death","2021-04-26"
"LNQ-ens1",0,"3 wk ahead cum death","2021-04-26"
"USC-SI_kJalpha",0,"3 wk ahead cum death","2021-04-26"
"SteveMcConnell-CovidComplete",0,"3 wk ahead cum death","2021-04-26"
"LANL-GrowthRate",0,"3 wk ahead cum death","2021-04-26"
"BPagano-RtDriven",0,"3 wk ahead cum death","2021-04-26"
"CovidAnalytics-DELPHI",0,"3 wk ahead cum death","2021-04-26"
"UCSD_NEU-DeepGLEAM",0,"3 wk ahead cum death","2021-04-26"
"UA-EpiCovDA",0,"3 wk ahead cum death","2021-04-26"
"epiforecasts-ensemble1",0,"3 wk ahead cum death","2021-04-26"
"MIT_CritData-GBCF",0,"3 wk ahead cum death","2021-04-26"
"IHME-CurveFit",0,"3 wk ahead cum death","2021-04-26"
"CU-select",0,"3 wk ahead cum death","2021-04-26"
"CEID-Walk",0,"3 wk ahead cum death","2021-04-26"
"COVIDhub-baseline",0,"3 wk ahead cum death","2021-04-26"
"DDS-NBDS",0,"3 wk ahead cum death","2021-04-26"
"JHUAPL-Bucky",0,"3 wk ahead cum death","2021-04-26"
"Covid19Sim-Simulator",0,"3 wk ahead cum death","2021-04-26"
"LNQ-ens1",1.11327453696219,"3 wk ahead inc case","2021-04-26"
"LANL-GrowthRate",-0.112600757696126,"3 wk ahead inc case","2021-04-26"
"COVIDhub-baseline",0,"3 wk ahead inc case","2021-04-26"
"CEID-Walk",0,"3 wk ahead inc case","2021-04-26"
"Microsoft-DeepSTIA",0,"3 wk ahead inc case","2021-04-26"
"CU-select",0,"3 wk ahead inc case","2021-04-26"
"JHU_CSSE-DECOM",0,"3 wk ahead inc case","2021-04-26"
"USC-SI_kJalpha",0,"3 wk ahead inc case","2021-04-26"
"IEM_MED-CovidProject",0,"3 wk ahead inc case","2021-04-26"
"UVA-Ensemble",0,"3 wk ahead inc case","2021-04-26"
"MOBS-GLEAM_COVID",0,"3 wk ahead inc case","2021-04-26"
"Covid19Sim-Simulator",0,"3 wk ahead inc case","2021-04-26"
"RobertWalraven-ESG",0,"3 wk ahead inc case","2021-04-26"
"BPagano-RtDriven",0,"3 wk ahead inc case","2021-04-26"
"Karlen-pypm",0,"3 wk ahead inc case","2021-04-26"
"JHUAPL-Bucky",0,"3 wk ahead inc case","2021-04-26"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc case","2021-04-26"
"UMass-MechBayes",0.506083537829373,"2 wk ahead inc death","2021-04-26"
"LANL-GrowthRate",-0.0153863708389758,"2 wk ahead inc death","2021-04-26"
"MOBS-GLEAM_COVID",0.307569453111065,"2 wk ahead inc death","2021-04-26"
"RobertWalraven-ESG",0.100961192355951,"2 wk ahead inc death","2021-04-26"
"LNQ-ens1",0,"2 wk ahead inc death","2021-04-26"
"Microsoft-DeepSTIA",0,"2 wk ahead inc death","2021-04-26"
"Karlen-pypm",0,"2 wk ahead inc death","2021-04-26"
"SteveMcConnell-CovidComplete",0,"2 wk ahead inc death","2021-04-26"
"USC-SI_kJalpha",0,"2 wk ahead inc death","2021-04-26"
"CU-select",0,"2 wk ahead inc death","2021-04-26"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc death","2021-04-26"
"DDS-NBDS",0,"2 wk ahead inc death","2021-04-26"
"UCSD_NEU-DeepGLEAM",0,"2 wk ahead inc death","2021-04-26"
"epiforecasts-ensemble1",0,"2 wk ahead inc death","2021-04-26"
"CEID-Walk",0,"2 wk ahead inc death","2021-04-26"
"UA-EpiCovDA",0,"2 wk ahead inc death","2021-04-26"
"IEM_MED-CovidProject",0,"2 wk ahead inc death","2021-04-26"
"JHUAPL-Bucky",0,"2 wk ahead inc death","2021-04-26"
"BPagano-RtDriven",0,"2 wk ahead inc death","2021-04-26"
"COVIDhub-baseline",0,"2 wk ahead inc death","2021-04-26"
"Covid19Sim-Simulator",0,"2 wk ahead inc death","2021-04-26"
"MIT_CritData-GBCF",0,"2 wk ahead inc death","2021-04-26"
"UMass-MechBayes",0.379090023272152,"2 wk ahead cum death","2021-04-26"
"MOBS-GLEAM_COVID",0.24343143809519,"2 wk ahead cum death","2021-04-26"
"Karlen-pypm",0.376684340573109,"2 wk ahead cum death","2021-04-26"
"Microsoft-DeepSTIA",0,"2 wk ahead cum death","2021-04-26"
"LNQ-ens1",0,"2 wk ahead cum death","2021-04-26"
"SteveMcConnell-CovidComplete",0,"2 wk ahead cum death","2021-04-26"
"LANL-GrowthRate",0,"2 wk ahead cum death","2021-04-26"
"epiforecasts-ensemble1",0,"2 wk ahead cum death","2021-04-26"
"USC-SI_kJalpha",0,"2 wk ahead cum death","2021-04-26"
"BPagano-RtDriven",0,"2 wk ahead cum death","2021-04-26"
"UCSD_NEU-DeepGLEAM",0,"2 wk ahead cum death","2021-04-26"
"CEID-Walk",0,"2 wk ahead cum death","2021-04-26"
"DDS-NBDS",0,"2 wk ahead cum death","2021-04-26"
"CovidAnalytics-DELPHI",0,"2 wk ahead cum death","2021-04-26"
"UA-EpiCovDA",0,"2 wk ahead cum death","2021-04-26"
"RobertWalraven-ESG",0,"2 wk ahead cum death","2021-04-26"
"MIT_CritData-GBCF",0,"2 wk ahead cum death","2021-04-26"
"COVIDhub-baseline",0,"2 wk ahead cum death","2021-04-26"
"CU-select",0,"2 wk ahead cum death","2021-04-26"
"JHUAPL-Bucky",0,"2 wk ahead cum death","2021-04-26"
"Covid19Sim-Simulator",0,"2 wk ahead cum death","2021-04-26"
"LNQ-ens1",0.183622242745874,"2 wk ahead inc case","2021-04-26"
"COVIDhub-baseline",0.104071688920191,"2 wk ahead inc case","2021-04-26"
"Microsoft-DeepSTIA",-0.0653630642755135,"2 wk ahead inc case","2021-04-26"
"USC-SI_kJalpha",0.309029959044601,"2 wk ahead inc case","2021-04-26"
"CEID-Walk",0.239466224067597,"2 wk ahead inc case","2021-04-26"
"CU-select",0.239704530106298,"2 wk ahead inc case","2021-04-26"
"JHU_CSSE-DECOM",0,"2 wk ahead inc case","2021-04-26"
"LANL-GrowthRate",0,"2 wk ahead inc case","2021-04-26"
"UVA-Ensemble",0,"2 wk ahead inc case","2021-04-26"
"IEM_MED-CovidProject",0,"2 wk ahead inc case","2021-04-26"
"Covid19Sim-Simulator",0,"2 wk ahead inc case","2021-04-26"
"Karlen-pypm",0,"2 wk ahead inc case","2021-04-26"
"MOBS-GLEAM_COVID",0,"2 wk ahead inc case","2021-04-26"
"RobertWalraven-ESG",0,"2 wk ahead inc case","2021-04-26"
"BPagano-RtDriven",0,"2 wk ahead inc case","2021-04-26"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc case","2021-04-26"
"JHUAPL-Bucky",0,"2 wk ahead inc case","2021-04-26"
"UMass-MechBayes",0.573878308534201,"1 wk ahead inc death","2021-04-26"
"RobertWalraven-ESG",0.169454841729624,"1 wk ahead inc death","2021-04-26"
"Microsoft-DeepSTIA",0.170731157473678,"1 wk ahead inc death","2021-04-26"
"LNQ-ens1",0,"1 wk ahead inc death","2021-04-26"
"MOBS-GLEAM_COVID",0,"1 wk ahead inc death","2021-04-26"
"Karlen-pypm",0,"1 wk ahead inc death","2021-04-26"
"LANL-GrowthRate",0,"1 wk ahead inc death","2021-04-26"
"SteveMcConnell-CovidComplete",0,"1 wk ahead inc death","2021-04-26"
"epiforecasts-ensemble1",0,"1 wk ahead inc death","2021-04-26"
"IEM_MED-CovidProject",0,"1 wk ahead inc death","2021-04-26"
"CEID-Walk",0,"1 wk ahead inc death","2021-04-26"
"UA-EpiCovDA",0,"1 wk ahead inc death","2021-04-26"
"DDS-NBDS",0,"1 wk ahead inc death","2021-04-26"
"BPagano-RtDriven",0,"1 wk ahead inc death","2021-04-26"
"USC-SI_kJalpha",0,"1 wk ahead inc death","2021-04-26"
"CU-select",0,"1 wk ahead inc death","2021-04-26"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc death","2021-04-26"
"UCSD_NEU-DeepGLEAM",0,"1 wk ahead inc death","2021-04-26"
"JHUAPL-Bucky",0,"1 wk ahead inc death","2021-04-26"
"COVIDhub-baseline",0,"1 wk ahead inc death","2021-04-26"
"Columbia_UNC-SurvCon",0,"1 wk ahead inc death","2021-04-26"
"Covid19Sim-Simulator",0,"1 wk ahead inc death","2021-04-26"
"MIT_CritData-GBCF",0,"1 wk ahead inc death","2021-04-26"
"Karlen-pypm",0.539972226388969,"1 wk ahead cum death","2021-04-26"
"UMass-MechBayes",0.286185703363868,"1 wk ahead cum death","2021-04-26"
"LNQ-ens1",0.122863244824728,"1 wk ahead cum death","2021-04-26"
"MOBS-GLEAM_COVID",0.0506466333749045,"1 wk ahead cum death","2021-04-26"
"Microsoft-DeepSTIA",0,"1 wk ahead cum death","2021-04-26"
"SteveMcConnell-CovidComplete",0,"1 wk ahead cum death","2021-04-26"
"CEID-Walk",0,"1 wk ahead cum death","2021-04-26"
"epiforecasts-ensemble1",0,"1 wk ahead cum death","2021-04-26"
"BPagano-RtDriven",0,"1 wk ahead cum death","2021-04-26"
"LANL-GrowthRate",0,"1 wk ahead cum death","2021-04-26"
"UA-EpiCovDA",0,"1 wk ahead cum death","2021-04-26"
"DDS-NBDS",0,"1 wk ahead cum death","2021-04-26"
"CovidAnalytics-DELPHI",0,"1 wk ahead cum death","2021-04-26"
"UCSD_NEU-DeepGLEAM",0,"1 wk ahead cum death","2021-04-26"
"USC-SI_kJalpha",0,"1 wk ahead cum death","2021-04-26"
"COVIDhub-baseline",0,"1 wk ahead cum death","2021-04-26"
"MIT_CritData-GBCF",0,"1 wk ahead cum death","2021-04-26"
"RobertWalraven-ESG",0,"1 wk ahead cum death","2021-04-26"
"JHUAPL-Bucky",0,"1 wk ahead cum death","2021-04-26"
"CU-select",0,"1 wk ahead cum death","2021-04-26"
"Covid19Sim-Simulator",0,"1 wk ahead cum death","2021-04-26"
"LNQ-ens1",0.255386166365503,"1 wk ahead inc case","2021-04-26"
"Microsoft-DeepSTIA",0.51351675479496,"1 wk ahead inc case","2021-04-26"
"JHU_CSSE-DECOM",0.170192871659739,"1 wk ahead inc case","2021-04-26"
"COVIDhub-baseline",0,"1 wk ahead inc case","2021-04-26"
"IEM_MED-CovidProject",0,"1 wk ahead inc case","2021-04-26"
"CEID-Walk",0,"1 wk ahead inc case","2021-04-26"
"CU-select",0,"1 wk ahead inc case","2021-04-26"
"Karlen-pypm",0,"1 wk ahead inc case","2021-04-26"
"USC-SI_kJalpha",0,"1 wk ahead inc case","2021-04-26"
"LANL-GrowthRate",0,"1 wk ahead inc case","2021-04-26"
"UVA-Ensemble",0,"1 wk ahead inc case","2021-04-26"
"Covid19Sim-Simulator",0,"1 wk ahead inc case","2021-04-26"
"RobertWalraven-ESG",0,"1 wk ahead inc case","2021-04-26"
"BPagano-RtDriven",0,"1 wk ahead inc case","2021-04-26"
"JHUAPL-Bucky",0,"1 wk ahead inc case","2021-04-26"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc case","2021-04-26"
"MOBS-GLEAM_COVID",0,"1 wk ahead inc case","2021-04-26"
"UMass-MechBayes",0.275683448544401,"4 wk ahead inc death","2021-05-03"
"LNQ-ens1",0.130843796927373,"4 wk ahead inc death","2021-05-03"
"USC-SI_kJalpha",0.379955189111659,"4 wk ahead inc death","2021-05-03"
"RobertWalraven-ESG",0,"4 wk ahead inc death","2021-05-03"
"CU-select",0,"4 wk ahead inc death","2021-05-03"
"Karlen-pypm",0,"4 wk ahead inc death","2021-05-03"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc death","2021-05-03"
"LANL-GrowthRate",0,"4 wk ahead inc death","2021-05-03"
"UA-EpiCovDA",0,"4 wk ahead inc death","2021-05-03"
"SteveMcConnell-CovidComplete",0,"4 wk ahead inc death","2021-05-03"
"CEID-Walk",0,"4 wk ahead inc death","2021-05-03"
"BPagano-RtDriven",0,"4 wk ahead inc death","2021-05-03"
"epiforecasts-ensemble1",0,"4 wk ahead inc death","2021-05-03"
"JHUAPL-Bucky",0,"4 wk ahead inc death","2021-05-03"
"COVIDhub-baseline",0,"4 wk ahead inc death","2021-05-03"
"Covid19Sim-Simulator",0,"4 wk ahead inc death","2021-05-03"
"DDS-NBDS",0,"4 wk ahead inc death","2021-05-03"
"MIT_CritData-GBCF",0,"4 wk ahead inc death","2021-05-03"
"UMass-MechBayes",0.456139116427934,"4 wk ahead cum death","2021-05-03"
"RobertWalraven-ESG",0.148218732212711,"4 wk ahead cum death","2021-05-03"
"Karlen-pypm",0.225218331979618,"4 wk ahead cum death","2021-05-03"
"LNQ-ens1",-0.0450167168159344,"4 wk ahead cum death","2021-05-03"
"USC-SI_kJalpha",0.212871042539233,"4 wk ahead cum death","2021-05-03"
"LANL-GrowthRate",0,"4 wk ahead cum death","2021-05-03"
"SteveMcConnell-CovidComplete",0,"4 wk ahead cum death","2021-05-03"
"CovidAnalytics-DELPHI",0,"4 wk ahead cum death","2021-05-03"
"BPagano-RtDriven",0,"4 wk ahead cum death","2021-05-03"
"UA-EpiCovDA",0,"4 wk ahead cum death","2021-05-03"
"CU-select",0,"4 wk ahead cum death","2021-05-03"
"epiforecasts-ensemble1",0,"4 wk ahead cum death","2021-05-03"
"MIT_CritData-GBCF",0,"4 wk ahead cum death","2021-05-03"
"CEID-Walk",0,"4 wk ahead cum death","2021-05-03"
"COVIDhub-baseline",0,"4 wk ahead cum death","2021-05-03"
"JHUAPL-Bucky",0,"4 wk ahead cum death","2021-05-03"
"DDS-NBDS",0,"4 wk ahead cum death","2021-05-03"
"Covid19Sim-Simulator",0,"4 wk ahead cum death","2021-05-03"
"LNQ-ens1",0.544475839434477,"4 wk ahead inc case","2021-05-03"
"CEID-Walk",0.402307317573637,"4 wk ahead inc case","2021-05-03"
"LANL-GrowthRate",0,"4 wk ahead inc case","2021-05-03"
"COVIDhub-baseline",0,"4 wk ahead inc case","2021-05-03"
"CU-select",0,"4 wk ahead inc case","2021-05-03"
"USC-SI_kJalpha",0,"4 wk ahead inc case","2021-05-03"
"JHU_CSSE-DECOM",0,"4 wk ahead inc case","2021-05-03"
"UVA-Ensemble",0,"4 wk ahead inc case","2021-05-03"
"Covid19Sim-Simulator",0,"4 wk ahead inc case","2021-05-03"
"IEM_MED-CovidProject",0,"4 wk ahead inc case","2021-05-03"
"RobertWalraven-ESG",0,"4 wk ahead inc case","2021-05-03"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc case","2021-05-03"
"JHUAPL-Bucky",0,"4 wk ahead inc case","2021-05-03"
"BPagano-RtDriven",0,"4 wk ahead inc case","2021-05-03"
"Karlen-pypm",0,"4 wk ahead inc case","2021-05-03"
"UMass-MechBayes",0.189536469505537,"3 wk ahead inc death","2021-05-03"
"LNQ-ens1",0.0667359948021345,"3 wk ahead inc death","2021-05-03"
"LANL-GrowthRate",-0.0206934370264546,"3 wk ahead inc death","2021-05-03"
"RobertWalraven-ESG",0.0175032867310927,"3 wk ahead inc death","2021-05-03"
"Karlen-pypm",0.17375768478538,"3 wk ahead inc death","2021-05-03"
"CU-select",0.122232388424599,"3 wk ahead inc death","2021-05-03"
"USC-SI_kJalpha",0.259760563515656,"3 wk ahead inc death","2021-05-03"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc death","2021-05-03"
"DDS-NBDS",0,"3 wk ahead inc death","2021-05-03"
"epiforecasts-ensemble1",0,"3 wk ahead inc death","2021-05-03"
"CEID-Walk",0,"3 wk ahead inc death","2021-05-03"
"UA-EpiCovDA",0,"3 wk ahead inc death","2021-05-03"
"SteveMcConnell-CovidComplete",0,"3 wk ahead inc death","2021-05-03"
"IEM_MED-CovidProject",0,"3 wk ahead inc death","2021-05-03"
"BPagano-RtDriven",0,"3 wk ahead inc death","2021-05-03"
"JHUAPL-Bucky",0,"3 wk ahead inc death","2021-05-03"
"COVIDhub-baseline",0,"3 wk ahead inc death","2021-05-03"
"Covid19Sim-Simulator",0,"3 wk ahead inc death","2021-05-03"
"MIT_CritData-GBCF",0,"3 wk ahead inc death","2021-05-03"
"UMass-MechBayes",0.623324663149666,"3 wk ahead cum death","2021-05-03"
"Karlen-pypm",0.30074001234424,"3 wk ahead cum death","2021-05-03"
"LNQ-ens1",0.0740811200579535,"3 wk ahead cum death","2021-05-03"
"LANL-GrowthRate",0,"3 wk ahead cum death","2021-05-03"
"RobertWalraven-ESG",0,"3 wk ahead cum death","2021-05-03"
"USC-SI_kJalpha",0,"3 wk ahead cum death","2021-05-03"
"SteveMcConnell-CovidComplete",0,"3 wk ahead cum death","2021-05-03"
"BPagano-RtDriven",0,"3 wk ahead cum death","2021-05-03"
"epiforecasts-ensemble1",0,"3 wk ahead cum death","2021-05-03"
"CEID-Walk",0,"3 wk ahead cum death","2021-05-03"
"DDS-NBDS",0,"3 wk ahead cum death","2021-05-03"
"CovidAnalytics-DELPHI",0,"3 wk ahead cum death","2021-05-03"
"UA-EpiCovDA",0,"3 wk ahead cum death","2021-05-03"
"MIT_CritData-GBCF",0,"3 wk ahead cum death","2021-05-03"
"CU-select",0,"3 wk ahead cum death","2021-05-03"
"COVIDhub-baseline",0,"3 wk ahead cum death","2021-05-03"
"JHUAPL-Bucky",0,"3 wk ahead cum death","2021-05-03"
"Covid19Sim-Simulator",0,"3 wk ahead cum death","2021-05-03"
"LNQ-ens1",0.549766071187326,"3 wk ahead inc case","2021-05-03"
"CEID-Walk",0.32287642412971,"3 wk ahead inc case","2021-05-03"
"LANL-GrowthRate",0,"3 wk ahead inc case","2021-05-03"
"UVA-Ensemble",0,"3 wk ahead inc case","2021-05-03"
"CU-select",0,"3 wk ahead inc case","2021-05-03"
"COVIDhub-baseline",0,"3 wk ahead inc case","2021-05-03"
"USC-SI_kJalpha",0,"3 wk ahead inc case","2021-05-03"
"Covid19Sim-Simulator",0,"3 wk ahead inc case","2021-05-03"
"JHU_CSSE-DECOM",0,"3 wk ahead inc case","2021-05-03"
"RobertWalraven-ESG",0,"3 wk ahead inc case","2021-05-03"
"IEM_MED-CovidProject",0,"3 wk ahead inc case","2021-05-03"
"BPagano-RtDriven",0,"3 wk ahead inc case","2021-05-03"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc case","2021-05-03"
"Karlen-pypm",0,"3 wk ahead inc case","2021-05-03"
"JHUAPL-Bucky",0,"3 wk ahead inc case","2021-05-03"
"LANL-GrowthRate",0.0159331256490361,"2 wk ahead inc death","2021-05-03"
"UMass-MechBayes",0.520700919510295,"2 wk ahead inc death","2021-05-03"
"RobertWalraven-ESG",0.322039179838956,"2 wk ahead inc death","2021-05-03"
